id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,indoor_area,outdoor_area
1898,534427140,20,RL,75.0,7388,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Rec,405.0,Unf,0.0,658.0,1063.0,GasA,Gd,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,Nf,Detchd,1974,Unf,2,624.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2007,WD ,2390.0,7388.0
647,535351050,20,RL,75.0,14559,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,650.0,Rec,180.0,178.0,1008.0,GasA,Ex,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,6,Min1,2,TA,CarPort,1951,Unf,1,288.0,TA,TA,Y,324.0,42.0,0.0,0.0,168.0,0.0,Np,NoFe,Shed,2000.0,6,2009,WD ,2371.0,15093.0
2256,916226090,120,RL,46.0,4054,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,Gd,TA,BrkTil,Gd,TA,Av,GLQ,949.0,Unf,0.0,552.0,1501.0,GasA,Ex,Y,SBrkr,1501,0,0,1501,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1987,Fin,2,512.0,TA,TA,Y,240.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2007,WD ,3002.0,4294.0
979,923228150,160,RM,21.0,1533,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,TA,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,TA,6,Typ,1,TA,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2009,WD ,1890.0,1533.0
1444,907196050,60,RL,68.0,11250,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,GasA,Ex,Y,SBrkr,920,866,0,1786,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,608.0,TA,TA,Y,0.0,42.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2008,WD ,2706.0,11292.0
2485,531479030,20,RH,60.0,7800,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641.0,Unf,0.0,187.0,828.0,GasA,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,TA,6,Typ,0,Nf,Detchd,1979,Unf,1,300.0,TA,TA,Y,421.0,0.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,7,2006,WD ,1793.0,8221.0
157,535350040,20,RL,74.0,5868,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248.0,Rec,240.0,448.0,936.0,GasA,Ex,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,TA,4,Typ,0,Nf,Attchd,1956,Fin,1,308.0,TA,TA,Y,0.0,0.0,80.0,0.0,160.0,0.0,Np,NoFe,NoFea,0.0,5,2010,WD ,1872.0,6108.0
88,532377100,20,RL,75.0,7500,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,GasA,Fa,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,Nf,Attchd,1963,Fin,1,308.0,TA,TA,Y,0.0,0.0,220.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,6,2010,WD ,2080.0,7720.0
2003,902427040,50,RM,52.0,9439,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324.0,Unf,0.0,588.0,912.0,GasA,Gd,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,TA,6,Typ,0,Nf,Detchd,1957,Unf,1,160.0,Fa,Fa,Y,0.0,0.0,192.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,3,2007,WD ,2160.0,9631.0
186,902329030,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,0.0,346.0,346.0,GasA,Ex,Y,SBrkr,1157,1111,0,2268,0,0,3,0,3,1,Gd,7,Typ,0,Nf,Detchd,2003,Unf,2,624.0,TA,TA,N,0.0,108.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,4,2010,WD ,2614.0,9108.0
1425,906380030,20,RL,65.0,9345,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1615.0,1615.0,GasA,Ex,Y,SBrkr,1615,0,0,1615,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,864.0,TA,TA,Y,168.0,30.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2008,WD ,3230.0,9543.0
2695,903455090,50,RM,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Ex,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,Nf,Detchd,1951,Unf,1,297.0,TA,TA,Y,0.0,65.0,190.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,7,2006,WD ,2163.0,7455.0
738,903228070,50,RM,60.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1924,1950,Gable,CompShg,Stucco,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220.0,Unf,0.0,248.0,468.0,GasA,Gd,Y,SBrkr,822,320,0,1142,0,0,1,0,3,1,TA,6,Typ,0,Nf,Attchd,1924,Fin,1,320.0,TA,TA,Y,0.0,0.0,98.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,1610.0,6098.0
395,527403040,20,RL,61.0,7930,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,Nf,Detchd,1969,RFn,2,440.0,TA,TA,Y,171.0,48.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2009,WD ,2052.0,8149.0
1353,903401020,50,RL,60.0,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,Gd,PConc,TA,TA,No,Rec,329.0,Unf,0.0,697.0,1026.0,GasA,Ex,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,TA,8,Typ,0,Nf,Detchd,1925,Unf,1,240.0,TA,TA,N,0.0,100.0,0.0,0.0,0.0,0.0,Np,GdPrv,NoFea,0.0,6,2008,WD ,2846.0,9220.0
1878,534252040,20,RL,69.06,9503,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,457.0,Rec,374.0,193.0,1024.0,GasA,TA,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1970,Unf,1,484.0,TA,TA,Y,316.0,28.0,0.0,0.0,0.0,0.0,Np,GdWo,NoFea,0.0,6,2007,WD ,2368.0,9847.0
390,527375210,20,RL,85.0,11050,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,ALQ,636.0,Unf,0.0,540.0,1176.0,GasA,Fa,Y,SBrkr,1193,0,0,1193,0,0,2,0,3,1,TA,5,Typ,1,TA,Attchd,1975,Unf,2,506.0,TA,TA,Y,40.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2009,WD ,2369.0,11090.0
1456,907253060,60,RL,69.06,10316,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735.0,Unf,0.0,257.0,992.0,GasA,Ex,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,3,839.0,TA,TA,Y,0.0,184.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2008,WD ,2857.0,10500.0
1103,528346050,20,RL,136.0,11675,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,322.0,1982.0,GasA,Ex,Y,SBrkr,2006,0,0,2006,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1998,Fin,3,938.0,TA,TA,Y,144.0,33.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2008,WD ,3988.0,11852.0
1387,905200100,190,RL,60.0,12900,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,1920,1950,Gable,CompShg,BrkFace,Stucco,NoMsn,0.0,TA,TA,PConc,TA,Fa,No,BLQ,1300.0,Unf,0.0,0.0,1300.0,GasA,Fa,Y,SBrkr,1140,0,0,1140,1,0,1,0,3,1,TA,6,Typ,0,Nf,CarPort,1920,Unf,2,400.0,TA,TA,Y,0.0,0.0,190.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,1,2008,WD ,2440.0,13090.0
2070,905226170,20,RL,85.0,13770,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1958,1998,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,Rec,190.0,BLQ,873.0,95.0,1158.0,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1958,Unf,1,303.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,10,2007,VWD,2334.0,13770.0
1199,534250335,60,RL,69.06,13355,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,583.0,Unf,0.0,242.0,825.0,GasA,TA,Y,SBrkr,845,825,0,1670,0,0,1,1,4,1,TA,7,Typ,0,Nf,Attchd,1971,Fin,2,464.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2008,WD ,2495.0,13355.0
2479,531450040,60,RL,65.0,7153,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,GasA,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,Nf,Attchd,1992,RFn,2,484.0,TA,TA,Y,0.0,124.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2006,WD ,2364.0,7277.0
501,528363050,20,RL,69.06,10750,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,262.0,2024.0,GasA,Ex,Y,SBrkr,2063,0,0,2063,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,1994,Fin,3,815.0,TA,TA,Y,182.0,56.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,4087.0,10988.0
2362,527403120,20,RL,69.06,8125,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,NoMsn,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614.0,Unf,0.0,244.0,858.0,GasA,TA,Y,SBrkr,858,0,0,858,0,0,1,0,3,1,TA,5,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2006,WD ,1716.0,8125.0
1718,528174030,120,RL,34.0,3903,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1,0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005,RFn,2,631.0,TA,TA,Y,110.0,50.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2007,WD ,2604.0,4063.0
2188,908226180,30,RH,70.0,4270,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0.0,544.0,GasA,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,Nf,Ng,9999,Ng,0,0.0,Ng,Ng,Y,0.0,0.0,286.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2007,WD ,1318.0,4556.0
1483,907425015,120,RM,69.06,4426,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697.0,Unf,0.0,151.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004,RFn,2,420.0,TA,TA,Y,149.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2008,WD ,1696.0,4575.0
2557,534451130,30,RL,52.0,5825,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,Nf,Detchd,1953,Unf,2,528.0,TA,TA,Y,0.0,0.0,32.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2006,WD ,1347.0,5857.0
437,528118060,60,RL,59.0,23303,Pave,No_Alley,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,0.0,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,1,0,2,1,5,1,Ex,10,Typ,1,Gd,BuiltIn,2007,Fin,3,640.0,TA,TA,Y,192.0,273.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,4028.0,23768.0
2224,909428180,20,RL,69.06,25485,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423.0,TA,Fa,CBlock,TA,Gd,Mn,LwQ,540.0,Rec,1020.0,0.0,1560.0,GasA,TA,Y,SBrkr,1560,0,0,1560,0,0,1,1,3,1,TA,6,Typ,3,TA,Attchd,1960,RFn,2,580.0,TA,TA,Y,0.0,75.0,584.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2007,WD ,3120.0,26144.0
1628,527165020,80,RL,69.06,10784,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991,RFn,2,402.0,TA,TA,Y,164.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2007,WD ,1856.0,10948.0
397,527404030,20,RL,69.06,8510,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,TA,TA,CBlock,Gd,TA,No,ALQ,500.0,Unf,0.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0,1050,1,0,1,1,3,1,TA,6,Typ,0,Nf,Attchd,1971,Unf,1,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,7,2009,WD ,2093.0,8510.0
587,534129080,80,RL,69.06,17871,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967,RFn,2,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,6,2009,WD ,3404.0,17871.0
971,923202060,20,RL,100.0,21750,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,Nb,Nb,Nb,Nb,0.0,Nb,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960,Unf,2,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,GdPrv,NoFea,0.0,11,2009,WD ,1771.0,21750.0
2611,535402230,20,RL,77.0,9510,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,1207,0,0,1207,0,0,1,1,3,1,TA,6,Typ,0,Nf,Attchd,1962,RFn,1,264.0,TA,TA,Y,0.0,240.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,5,2006,WD ,2342.0,9750.0
1887,534276290,20,RL,69.06,8339,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,NoMsn,0.0,TA,TA,Slab,Nb,Nb,Nb,Nb,0.0,Nb,0.0,0.0,0.0,GasA,TA,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,Nf,Attchd,1959,RFn,1,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Np,MnPrv,Shed,1200.0,7,2007,WD ,882.0,8339.0
2399,528150090,20,RL,131.0,14828,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1383.0,Unf,0.0,397.0,1780.0,GasA,Ex,Y,SBrkr,1780,0,0,1780,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2004,Fin,3,816.0,TA,TA,Y,144.0,68.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2006,WD ,3560.0,15040.0
2148,907260040,20,RL,70.0,8749,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,GasA,Ex,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,RFn,2,527.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,9,2007,WD ,2918.0,8980.0
304,910205120,50,RM,50.0,9140,Pave,No_Alley,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,NoMsn,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,629.0,GasA,Fa,Y,SBrkr,727,380,0,1107,0,0,1,0,2,1,TA,5,Typ,0,Nf,Detchd,1950,Unf,1,625.0,TA,TA,Y,0.0,56.0,0.0,0.0,200.0,0.0,Np,MnPrv,NoFea,0.0,4,2010,COD,1736.0,9396.0
1997,902305010,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,Gd,BrkTil,TA,Fa,No,Rec,316.0,Unf,0.0,371.0,687.0,GasA,Gd,Y,SBrkr,687,671,0,1358,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,2004,Unf,1,336.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,Np,MnPrv,NoFea,0.0,7,2007,WD ,2045.0,3632.0
2817,908102020,70,RL,67.0,8777,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,NoMsn,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,166.0,676.0,GasA,Gd,Y,SBrkr,760,676,0,1436,1,0,2,0,3,1,TA,6,Min1,0,Nf,Attchd,1950,Unf,2,528.0,TA,TA,Y,147.0,0.0,0.0,0.0,0.0,0.0,Np,NoFe,Shed,420.0,10,2006,WD ,2112.0,8924.0
1431,906476030,60,RL,79.0,12798,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,NoMsn,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Nf,Attchd,1997,RFn,2,603.0,TA,TA,Y,403.0,114.0,185.0,0.0,0.0,0.0,Np,NoFe,Shed,400.0,5,2008,WD ,2304.0,13500.0
427,528108020,20,RL,98.0,12704,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,2042.0,2042.0,GasA,Ex,Y,SBrkr,2042,0,0,2042,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009,RFn,3,1390.0,TA,TA,Y,0.0,90.0,0.0,0.0,0.0,0.0,Np,NoFe,NoFea,0.0,8,2009,New,4084.0,12794.0
